ticker,name,market,locale,active,source_feed
I:BXMW,Cboe S&P 500 Multi-Week BuyWrite Index,indices,us,True,CboeGlobalIndicesMain
I:BXN,Cboe NASDAQ-100 BuyWrite Index,indices,us,True,CboeGlobalIndicesCGI
I:BXNH,Cboe NASDAQ-100 Half BuyWrite V2 Index,indices,us,True,CboeGlobalIndicesCGI
I:BXNT,Cboe NASDAQ-100 BuyWrite V2 Index,indices,us,True,CboeGlobalIndicesCGI
I:BXNTU,Cboe NASDAQ-100 BuyWrite V2 UCITS Index,indices,us,True,CboeGlobalIndicesCGI
I:BXPX,Cboe MLPX ATM BuyWrite Index,indices,us,True,CboeGlobalIndicesCGI
I:BXQD,Cboe QDIV ATM BuyWrite Index,indices,us,True,CboeGlobalIndicesCGI
I:BXR,Cboe Russell 2000 BuyWrite Index,indices,us,True,CboeGlobalIndicesFTSE
I:BXRC,Cboe Russell 2000 Conditional Buywrite Index,indices,us,True,CboeGlobalIndicesFTSE
I:BXRD,Cboe Russell 2000 30-Delta BuyWrite Index,indices,us,True,CboeGlobalIndicesFTSE
I:BXRH,Cboe Russell 2000 Half BuyWrite Index,indices,us,True,CboeGlobalIndicesFTSE
I:BXRT,CBOE Russell 2000 30-Delta Buywrite V2 Index,indices,us,True,CboeGlobalIndicesFTSE
I:BXTB,Cboe TLT 2% OTM BuyWrite Index,indices,us,True,CboeGlobalIndicesCGI
I:BXTW,Cboe 20+ Year Treasury Bond One,indices,us,True,CboeGlobalIndicesCGI
I:BXVBW,Cboe S&P 500 Enhanced 1% OTM BuyWrite Index,indices,us,True,CboeGlobalIndicesMain
I:BXWBW,Cboe FTSE Russell IWM 2% OTM BuyWrite Index,indices,us,True,CboeGlobalIndicesFTSE
I:BXY,Cboe S&P 500 2% OTM BuyWrite Index,indices,us,True,CboeGlobalIndicesMain
I:BYEA,Cboe MSCI EAFE 2% OTM BuyWrite Index,indices,us,True,CboeGlobalIndicesMSCI
I:BYEF,Cboe MSCI Emerging Markets 2% OTM BuyWrite Index,indices,us,True,CboeGlobalIndicesMSCI
I:BZQIV,PROSHARES ULTRASHORT MSCI BRAZIL CAPPED ETF,indices,us,True,CboeGlobalIndicesINAV
I:CADOW,Dow Jones Canada Index,indices,us,True,CMEMarketDataPlatformDowJones
I:CADOWD,Dow Jones Canada Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:CAGR,Nasdaq A-Share Globalization Le,indices,us,True,NasdaqGIDS
I:CAGRN,Nasdaq A-Share Globalization Le,indices,us,True,NasdaqGIDS
I:CAGRT,Nasdaq A-Share Globalization Le,indices,us,True,NasdaqGIDS
I:CALD,Cboe Validus S&P500 Dynamic Call BuyWrite Index,indices,us,True,CboeGlobalIndicesMain
I:CAPEXA,Nasdaq US CapEx Achievers Index,indices,us,True,NasdaqGIDS
I:CAPEXAN,Nasdaq US CapEx Achievers Net Total Return Index,indices,us,True,NasdaqGIDS
I:CAPEXAT,Nasdaq US CapEx Achievers Total Return Index,indices,us,True,NasdaqGIDS
I:CBMKCCSI,Wholesale Cannabis Price Paid by the Distributor,indices,us,True,NasdaqGIDS
I:CBMKCNLP,Wholesale Cannabis Price Paid to Licensed Producer,indices,us,True,NasdaqGIDS
I:CBMKETAX,Canada Wt Avg Fed/Prov Excise Tax Paid by Lic Prod,indices,us,True,NasdaqGIDS
I:CBTX,Cboe Bitcoin U.S. ETF Index,indices,us,True,CboeGlobalIndicesCGI
I:CBTXS,Cboe Bitcoin U.S. ETF Index AM Settlement Value,indices,us,True,CboeGlobalIndicesCGI
I:CELS,NASDAQ Clean Edge Green Energy,indices,us,True,NasdaqGIDS
I:CELSE,,indices,us,True,NasdaqGIDS
I:CELSEN,,indices,us,True,NasdaqGIDS
I:CELSET,,indices,us,True,NasdaqGIDS
I:CELSEW,Nasdaq Clean Edge Green Energy EW Index,indices,us,True,NasdaqGIDS
I:CELSEWN,Nasdaq Clean Edge Green Energy EW NTR Index,indices,us,True,NasdaqGIDS
I:CELSEWT,Nasdaq Clean Edge Green Energy EW TR Index,indices,us,True,NasdaqGIDS
I:CELSI,Nasdaq Clean Edge International Green Energy Index,indices,us,True,NasdaqGIDS
I:CELSIN,Nasdaq Clean Edge International Green Energy Net Total Return Index,indices,us,True,NasdaqGIDS
I:CELSIT,Nasdaq Clean Edge International Green Energy Total Return Index,indices,us,True,NasdaqGIDS
I:CELSN,Nasdaq Clean Edge Green Energy Net Total Return Index,indices,us,True,NasdaqGIDS
I:CEQX,Cboe U.S. Large-Mid Cap 100 Index,indices,us,True,CboeGlobalIndicesCGI
I:CEXX,NASDAQ Clean Edge Green Energy Total Return,indices,us,True,NasdaqGIDS
I:CH30,Dow Jones Switzerland Titans 30 Index,indices,us,True,CMEMarketDataPlatformDowJones
I:CH30D,Dow Jones Switzerland Titans 30 Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:CHDOW,Dow Jones Switzerland Index,indices,us,True,CMEMarketDataPlatformDowJones
I:CHDOWD,Dow Jones Switzerland Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:CHXN9000,NASDAQ OMX China Technology,indices,us,True,NasdaqGIDS
I:CHXN9000NX,NASDAQ OMX China Technology Net Total Return,indices,us,True,NasdaqGIDS
I:CHXN9000X,NASDAQ OMX China Technology Total Return,indices,us,True,NasdaqGIDS
I:CLDOW,Dow Jones Chile Index,indices,us,True,CMEMarketDataPlatformDowJones
I:CLDOWD,Dow Jones Chile Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:CLESG,CRSP ISS US Large Cap ESG Index,indices,us,True,NasdaqGIDS
I:CLESGB,CRSP ISS US Large Cap ESG Industry Balanced Index,indices,us,True,NasdaqGIDS
I:CLESGBR,CRSP ISS US Large Cap ESG Industry Balanced Remain,indices,us,True,NasdaqGIDS
I:CLESGBRT,CRSP ISS US Large Cap ESG Industry Balanced Remain,indices,us,True,NasdaqGIDS
I:CLESGBRV,CRSP ISS US Large Cap ESG Indus,indices,us,True,NasdaqGIDS
I:CLESGBT,CRSP ISS US Large Cap ESG Industry Balanced Index,indices,us,True,NasdaqGIDS
I:CLESGBV,CRSP ISS US Large Cap ESG Indus,indices,us,True,NasdaqGIDS
I:CLESGNP,CRSP ISS US Large Cap ESG Non-Prime Index,indices,us,True,NasdaqGIDS
I:CLESGNPT,CRSP ISS US Large Cap ESG Non-Prime Index TR,indices,us,True,NasdaqGIDS
I:CLESGNPV,CRSP ISS US Large Cap ESG Non-P,indices,us,True,NasdaqGIDS
I:CLESGP,CRSP ISS US Large Cap ESG Prime Index,indices,us,True,NasdaqGIDS
I:CLESGPT,CRSP ISS US Large Cap ESG Prime Index TR,indices,us,True,NasdaqGIDS
I:CLESGPV,CRSP ISS US Large Cap ESG Prime,indices,us,True,NasdaqGIDS
I:CLESGR,CRSP ISS US Large Cap ESG Remainder Index,indices,us,True,NasdaqGIDS
I:CLESGRT,CRSP ISS US Large Cap ESG Remainder Index TR,indices,us,True,NasdaqGIDS
I:CLESGRV,CRSP ISS US Large Cap ESG Remai,indices,us,True,NasdaqGIDS
I:CLESGT,CRSP ISS US Large Cap ESG Index TR,indices,us,True,NasdaqGIDS
I:CLESGV,CRSP ISS US Large Cap ESG OSV I,indices,us,True,NasdaqGIDS
I:CLIXIV,PROSHARES LONG ONLINE/SHORT STORES ETF,indices,us,True,CboeGlobalIndicesINAV
I:CLL,Cboe S&P 500 95-110 Collar Index,indices,us,True,CboeGlobalIndicesMain
I:CLL1M,Cboe S&P 500 Risk Managed Income Index,indices,us,True,CboeGlobalIndicesMain
I:CLL3M,Cboe S&P 500 3-Month Collar 95-110 Index,indices,us,True,CboeGlobalIndicesMain
I:CLLR,Cboe Russell 2000 Zero-Cost Put Spread Collar Index,indices,us,True,CboeGlobalIndicesFTSE
I:CLLZ,Cboe S&P 500 Zero-Cost Put Spread Collar Index,indices,us,True,CboeGlobalIndicesMain
I:CLMTCH,Nasdaq CTA Global Climate Technology Index,indices,us,True,NasdaqGIDS
I:CLMTCHN,Nasdaq CTA Global Climate Technology Net Total Return Index,indices,us,True,NasdaqGIDS
I:CLMTCHT,Nasdaq CTA Global Climate Technology Total Return Index,indices,us,True,NasdaqGIDS
I:CMAPTUSD,CM Aptos / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMARBUSD,CM Arbitrum / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMAVAXUSD,CM Avalanche / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMBO,Cboe S&P 500 Covered Combo Index,indices,us,True,CboeGlobalIndicesMain
I:CMBOEA,Cboe MSCI EAFE Covered Combo Index,indices,us,True,CboeGlobalIndicesMSCI
I:CMBOEF,Cboe MSCI Emerging Markets Covered Combo Index,indices,us,True,CboeGlobalIndicesMSCI
I:CMBTCEUR,CM Bitcoin / Euro Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMDAIUSD,CM USD Dai Stable Coin / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMETHEUR,CM Ethereum / Euro Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMHBARUSD,CM Hedera / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMLEOUSD,CM Leo Token/ US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMNEARUSD,CM Near Protocol / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMOPUSD,CM Optimism / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMSHIBUSD,CM Shiba Inu / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMSOLBTC,CM Solana / Bitcoin Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMTONUSD,CM Toncoin / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMTRXUSD,CM Tron / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMUSDCUSD,CM USD Circle Stable Coin / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMUSDTUSD,CM USD Tether Stable Coin / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMVINXSCGI,Custom Made VINX Small Cap GI,indices,us,True,NasdaqGIDS
I:CMVINXSCNI,Custom Made VINX Small Cap NI,indices,us,True,NasdaqGIDS
I:CMVINXSCPI,Custom Made VINX Small Cap PI,indices,us,True,NasdaqGIDS
I:CMXMRUSD,CM Monero / US Dollar Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CMXRPEUR,CM Ripple / Euro Reference Price,indices,us,True,CboeGlobalIndicesCCCY
I:CNDR,Cboe S&P 500 Iron Condor Index,indices,us,True,CboeGlobalIndicesMain
I:CNDREA,Cboe MSCI EAFE Iron Condor Index,indices,us,True,CboeGlobalIndicesMSCI
I:CNDREF,Cboe MSCI Emerging Markets Iron Condor Index,indices,us,True,CboeGlobalIndicesMSCI
I:CNIV01,Cboe Nasdaq-100 Implied Volatility Monday Index,indices,us,True,CboeGlobalIndicesCGI
I:CNIV02,Cboe Nasdaq-100 Implied Volatility Tuesday Index,indices,us,True,CboeGlobalIndicesCGI
I:CNIV03,Cboe Nasdaq-100 Implied Volatility Wednesday Index,indices,us,True,CboeGlobalIndicesCGI
I:CNIV04,Cboe Nasdaq-100 Implied Volatility Thursday Index,indices,us,True,CboeGlobalIndicesCGI
I:CNIV05,Cboe Nasdaq-100 Implied Volatility Friday Index,indices,us,True,CboeGlobalIndicesCGI
I:COMP,NASDAQ Composite,indices,us,True,NasdaqGIDS
I:COMPCAD,NASDAQ Composite Index CAD,indices,us,True,NasdaqGIDS
I:COMPCADMH,NASDAQ Composite Monthly Currency Hedged CAD,indices,us,True,NasdaqGIDS
I:COMXSBGI,,indices,us,True,NasdaqGIDS
I:COMXSBNI,,indices,us,True,NasdaqGIDS
I:COMXSBPI,,indices,us,True,NasdaqGIDS
I:COR10D,Cboe 3-Month 10 Delta Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
I:COR1M,Cboe 1-Month Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
I:COR1Y,Cboe 1-Year Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
I:COR30D,Cboe 3-Month 30 Delta Cboe Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
I:COR3M,Cboe 3-Month Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
I:COR6M,Cboe 6-Month Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
I:COR70D,Cboe 3-Month 70 Delta Cboe Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
I:COR90D,Cboe 3-Month 90 Delta Cboe Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
I:COR9M,Cboe 9-Month Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
I:CPQ,ISE CTA Cloud Computing Index,indices,us,True,NasdaqGIDS
I:CPQE,Nasdaq ISE CTA Cloud Computing,indices,us,True,NasdaqGIDS
I:CPQENTR,Nasdaq ISE CTA Cloud Computing,indices,us,True,NasdaqGIDS
I:CPQETR,Nasdaq ISE CTA Cloud Computing,indices,us,True,NasdaqGIDS
I:CPQI,Nasdaq CTA International Cloud Computing Index,indices,us,True,NasdaqGIDS
I:CPQINTR,Nasdaq CTA International Cloud Computing Net Total Return Index,indices,us,True,NasdaqGIDS
I:CPQITR,Nasdaq CTA International Cloud Computing Total Return Index,indices,us,True,NasdaqGIDS
I:CPQNTR,ISE CTA Cloud Computing Net Total Return Index,indices,us,True,NasdaqGIDS
I:CPQTR,ISE CTA Cloud Computing Total Return Index,indices,us,True,NasdaqGIDS
I:CRSPCD1,CRSP US Consumer Discretionary Index,indices,us,True,NasdaqGIDS
I:CRSPCDT,CRSP US Consumer Discretionary Total Return Index,indices,us,True,NasdaqGIDS
I:CRSPCDV,CRSP US Consumer Discretionary,indices,us,True,NasdaqGIDS
I:CRSPCS1,CRSP US Consumer Staples Index,indices,us,True,NasdaqGIDS
I:CRSPCST,CRSP US Consumer Staples Total Return Index,indices,us,True,NasdaqGIDS
I:CRSPCSV,CRSP US Consumer Staples OSV In,indices,us,True,NasdaqGIDS
I:CRSPEN1,CRSP US Energy Index,indices,us,True,NasdaqGIDS
I:CRSPENT,CRSP US Energy Total Return Index,indices,us,True,NasdaqGIDS
I:CRSPENV,CRSP US Energy OSV Index,indices,us,True,NasdaqGIDS
I:CRSPFN1,CRSP US Financials Index,indices,us,True,NasdaqGIDS
I:CRSPFNT,CRSP US Financials TR Index,indices,us,True,NasdaqGIDS
I:CRSPFNV,CRSP US Financials OSV Index,indices,us,True,NasdaqGIDS
I:CRSPHC1,CRSP US Health Care Index,indices,us,True,NasdaqGIDS
I:CRSPHCT,CRSP US Health Care TR Index,indices,us,True,NasdaqGIDS
I:CRSPHCV,CRSP US Healthcare OSV Index,indices,us,True,NasdaqGIDS
I:CRSPID1,CRSP US Industrials Index,indices,us,True,NasdaqGIDS
I:CRSPIDT,CRSP US Industrials TR Index,indices,us,True,NasdaqGIDS
I:CRSPIDV,CRSP US Industrials OSV Index,indices,us,True,NasdaqGIDS
I:CRSPIT1,CRSP US Technology Index,indices,us,True,NasdaqGIDS
I:CRSPITT,CRSP US Technology TR Index,indices,us,True,NasdaqGIDS
I:CRSPITV,CRSP US Technology OSV Index,indices,us,True,NasdaqGIDS
I:CRSPLC1,CRSP US Large Cap Index,indices,us,True,NasdaqGIDS
I:CRSPLCG1,CRSP US Large Cap Growth Index,indices,us,True,NasdaqGIDS
I:CRSPLCGT,CRSP US Large Cap Growth TR Index,indices,us,True,NasdaqGIDS
I:CRSPLCGV,CRSP US Large Cap Growth OSV Index,indices,us,True,NasdaqGIDS
I:CRSPLCT,CRSP US Large Cap TR Index,indices,us,True,NasdaqGIDS
I:CRSPLCV,CRSP US Large Cap OSV Index,indices,us,True,NasdaqGIDS
I:CRSPLCV1,CRSP US Large Cap Value Index,indices,us,True,NasdaqGIDS
I:CRSPLCVT,CRSP US Large Cap Value TR Index,indices,us,True,NasdaqGIDS
I:CRSPLCVV,CRSP US Large Cap Value OSV Index,indices,us,True,NasdaqGIDS
I:CRSPMC1,CRSP US Micro Cap Index,indices,us,True,NasdaqGIDS
I:CRSPMCT,CRSP US Micro Cap TR Index,indices,us,True,NasdaqGIDS
I:CRSPMCV,CRSP US Micro Cap OSV Index,indices,us,True,NasdaqGIDS
I:CRSPME1,CRSP US Mega Cap Index,indices,us,True,NasdaqGIDS
I:CRSPMEG1,CRSP US Mega Cap Growth Index,indices,us,True,NasdaqGIDS
I:CRSPMEGT,CRSP US Mega Cap Growth TR Index,indices,us,True,NasdaqGIDS
I:CRSPMEGV,CRSP US Mega Cap Growth OSV Index,indices,us,True,NasdaqGIDS
I:CRSPMET,CRSP US Mega Cap TR Index,indices,us,True,NasdaqGIDS
I:CRSPMEV,CRSP US Mega Cap OSV Index,indices,us,True,NasdaqGIDS
I:CRSPMEV1,CRSP US Mega Cap Value Index,indices,us,True,NasdaqGIDS
I:CRSPMEVT,CRSP US Mega Cap Value TR Index,indices,us,True,NasdaqGIDS
I:CRSPMEVV,CRSP US Mega Cap Value OSV Index,indices,us,True,NasdaqGIDS
I:CRSPMI1,CRSP US Mid Cap Index,indices,us,True,NasdaqGIDS
I:CRSPMIG1,CRSP US Mid Cap Growth Index,indices,us,True,NasdaqGIDS
I:CRSPMIGT,CRSP US Mid Cap Growth TR Index,indices,us,True,NasdaqGIDS
I:CRSPMIGV,CRSP US Mid Cap Growth OSV Index,indices,us,True,NasdaqGIDS
I:CRSPMIT,CRSP US Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:CRSPMIV,CRSP US Mid Cap OSV Index,indices,us,True,NasdaqGIDS
I:CRSPMIV1,CRSP US Mid Cap Value Index,indices,us,True,NasdaqGIDS
I:CRSPMIVT,CRSP US Mid Cap Value TR Index,indices,us,True,NasdaqGIDS
I:CRSPMIVV,CRSP US Mid Cap Value OSV Index,indices,us,True,NasdaqGIDS
I:CRSPMS1,CRSP US Small/Micro Cap Index,indices,us,True,NasdaqGIDS
I:CRSPMST,CRSP US Small/Micro Cap TR Inde,indices,us,True,NasdaqGIDS
I:CRSPMSV,CRSP US Small/Micro Cap OSV Ind,indices,us,True,NasdaqGIDS
I:CRSPMT1,CRSP US Basic Materials Index,indices,us,True,NasdaqGIDS
I:CRSPMTT,CRSP US Basic Materials Total Return Index,indices,us,True,NasdaqGIDS
I:CRSPMTV,CRSP US Materials OSV Index,indices,us,True,NasdaqGIDS
I:CRSPRE1,CRSP US Real Estate Index,indices,us,True,NasdaqGIDS
I:CRSPRET,CRSP US Real Estate Total Return Index,indices,us,True,NasdaqGIDS
I:CRSPREV,CRSP US Real Estate & REITs OSV,indices,us,True,NasdaqGIDS
I:CRSPSC1,CRSP US Small Cap Index,indices,us,True,NasdaqGIDS
I:CRSPSCG1,CRSP US Small Cap Growth Index,indices,us,True,NasdaqGIDS
I:CRSPSCGT,CRSP US Small Cap Growth TR Index,indices,us,True,NasdaqGIDS
I:CRSPSCGV,CRSP US Small Cap Growth OSV Index,indices,us,True,NasdaqGIDS
I:CRSPSCT,CRSP US Small Cap TR Index,indices,us,True,NasdaqGIDS
I:CRSPSCV,CRSP US Small Cap OSV Index,indices,us,True,NasdaqGIDS
I:CRSPSCV1,CRSP US Small Cap Value Index,indices,us,True,NasdaqGIDS
I:CRSPSCVT,CRSP US Small Cap Value TR Index,indices,us,True,NasdaqGIDS
I:CRSPSCVV,CRSP US Small Cap Value OSV Index,indices,us,True,NasdaqGIDS
I:CRSPSM1,CRSP US Small/Mid Cap  Index,indices,us,True,NasdaqGIDS
I:CRSPSMG1,CRSP US Small/Mid Cap Growth Index,indices,us,True,NasdaqGIDS
I:CRSPSMGT,CRSP US Small/Mid Cap Growth Total Return Index,indices,us,True,NasdaqGIDS
I:CRSPSMGV.TEST,,indices,us,True,NasdaqGIDS
I:CRSPSMT,CRSP US Small/Mid Cap Total Return Index,indices,us,True,NasdaqGIDS
I:CRSPSMV,CRSP US Small/Mid Cap OSV Index,indices,us,True,NasdaqGIDS
I:CRSPSMV1,CRSP US Small/Mid Cap Value Index,indices,us,True,NasdaqGIDS
I:CRSPSMVT,CRSP US Small/Mid Cap Value Total Return Index,indices,us,True,NasdaqGIDS
I:CRSPSMVV,CRSP US Small/Mid Cap Value OSV Index,indices,us,True,NasdaqGIDS
I:CRSPSX1,CRSP US Small Cap Ex-Real Estate Index,indices,us,True,NasdaqGIDS
I:CRSPSXT,CRSP US Small Cap Ex-Real Estate Total Return Inde,indices,us,True,NasdaqGIDS
I:CRSPSXV,CRSP US Small Cap ex-Real Estat,indices,us,True,NasdaqGIDS
I:CRSPTAH1,CRSP US Total Market Index (AUD-hedged),indices,us,True,NasdaqGIDS
I:CRSPTAHT,CRSP US Total Market Total Return Index (AUD-hedge,indices,us,True,NasdaqGIDS
I:CRSPTCH1,CRSP US Total Market Index (CAD-hedged),indices,us,True,NasdaqGIDS
I:CRSPTCHT,CRSP US Total Market TR Index (CAD-hedged),indices,us,True,NasdaqGIDS
I:CRSPTE1,CRSP US Telecommunications Index,indices,us,True,NasdaqGIDS
I:CRSPTET,CRSP US Telecommunications Total Return Index,indices,us,True,NasdaqGIDS
I:CRSPTEV,CRSP US Media & Communications,indices,us,True,NasdaqGIDS
I:CRSPTM1,CRSP US Total Market Index,indices,us,True,NasdaqGIDS
I:CRSPTMA1,CRSP US Total Market Index AUD,indices,us,True,NasdaqGIDS
I:CRSPTMAT,CRSP US Total Market Total Return Index AUD,indices,us,True,NasdaqGIDS
I:CRSPTMC1,CRSP US Total Market Index CAD,indices,us,True,NasdaqGIDS
I:CRSPTMCT,CRSP US Total Market Total Return Index CAD,indices,us,True,NasdaqGIDS
I:CRSPTMT,CRSP US Total Market TR Index,indices,us,True,NasdaqGIDS
I:CRSPTMV,CRSP US Total Market OSV Index,indices,us,True,NasdaqGIDS
I:CRSPUT1,CRSP US Utilities Index,indices,us,True,NasdaqGIDS
I:CRSPUTT,CRSP US Utilities TR Index,indices,us,True,NasdaqGIDS
I:CRSPUTV,CRSP US Utilities OSV Index,indices,us,True,NasdaqGIDS
I:CRSPXE1,CRSP US Total Market Ex-Mega Ca,indices,us,True,NasdaqGIDS
I:CRSPXET,CRSP US Total Market Ex-Mega Ca,indices,us,True,NasdaqGIDS
I:CRSPXEV,CRSP US Total Market ex-Mega Ca,indices,us,True,NasdaqGIDS
I:CRSPXM1,CRSP US Core Cap Index,indices,us,True,NasdaqGIDS
I:CRSPXMG1,CRSP US Core Cap Growth Index,indices,us,True,NasdaqGIDS
I:CRSPXMGT,CRSP US Core Cap Growth TR Inde,indices,us,True,NasdaqGIDS
I:CRSPXMGV,CRSP US Core Cap Growth OSV Ind,indices,us,True,NasdaqGIDS
I:CRSPXMT,CRSP US Core Cap TR Index,indices,us,True,NasdaqGIDS
I:CRSPXMV,CRSP US Core Cap OSV Index,indices,us,True,NasdaqGIDS
I:CRSPXMV1,CRSP US Core Cap Value Index,indices,us,True,NasdaqGIDS
I:CRSPXMVT,CRSP US Core Cap Value TR Index,indices,us,True,NasdaqGIDS
I:CRSPXMVV,CRSP US Core Cap Value OSV Inde,indices,us,True,NasdaqGIDS
I:CSMIV,PROSHARES LARGE CAP CORE PLUS ETF,indices,us,True,CboeGlobalIndicesINAV
I:CTEXIV,PROSHARES S&P KENSHO CLEANTECH ETF,indices,us,True,CboeGlobalIndicesINAV
I:CX101010GI,OMX Copenhagen Software and Computer Services GI,indices,us,True,NasdaqGIDS
I:CX101010PI,OMX Copenhagen Software and Computer Services PI,indices,us,True,NasdaqGIDS
I:CX101020GI,OMX Copenhagen Technology Hardware and Equipment GI,indices,us,True,NasdaqGIDS
I:CX101020PI,OMX Copenhagen Technology Hardware and Equipment PI,indices,us,True,NasdaqGIDS
I:CX10GI,OMX Copenhagen Technology GI,indices,us,True,NasdaqGIDS
I:CX10PI,OMX Copenhagen Technology PI,indices,us,True,NasdaqGIDS
I:CX151010GI,OMX Copenhagen Telecommunications Equipment GI,indices,us,True,NasdaqGIDS
I:CX151010PI,OMX Copenhagen Telecommunications Equipment PI,indices,us,True,NasdaqGIDS
I:CX15GI,OMX Copenhagen Telecommunications GI,indices,us,True,NasdaqGIDS
I:CX15PI,OMX Copenhagen Telecommunications PI,indices,us,True,NasdaqGIDS
I:CX201020GI,OMX Copenhagen Medical Equipment and Services GI,indices,us,True,NasdaqGIDS
I:CX201020PI,OMX Copenhagen Medical Equipment and Services PI,indices,us,True,NasdaqGIDS
I:CX201030GI,OMX Copenhagen Pharmaceuticals and Biotechnology GI,indices,us,True,NasdaqGIDS
I:CX201030PI,OMX Copenhagen Pharmaceuticals and Biotechnology PI,indices,us,True,NasdaqGIDS
I:CX20GI,OMX Copenhagen Health Care GI,indices,us,True,NasdaqGIDS
I:CX20PI,OMX Copenhagen Health Care PI,indices,us,True,NasdaqGIDS
I:CX3010GI,OMX Copenhagen Banks GI,indices,us,True,NasdaqGIDS
I:CX3010PI,OMX Copenhagen Banks PI,indices,us,True,NasdaqGIDS
I:CX302020GI,OMX Copenhagen Investment Banking and Brokerage Services  GI,indices,us,True,NasdaqGIDS
I:CX302020PI,OMX Copenhagen Investment Banking and Brokerage Services  PI,indices,us,True,NasdaqGIDS
I:CX3020GI,OMX Copenhagen Financial Services GI,indices,us,True,NasdaqGIDS
I:CX3020PI,OMX Copenhagen Financial Services PI,indices,us,True,NasdaqGIDS
I:CX303020GI,OMX Copenhagen Non-life Insurance GI,indices,us,True,NasdaqGIDS
I:CX303020PI,OMX Copenhagen Non-life Insurance PI,indices,us,True,NasdaqGIDS
I:CX3030GI,OMX Copenhagen Insurance GI,indices,us,True,NasdaqGIDS
I:CX3030PI,OMX Copenhagen Insurance PI,indices,us,True,NasdaqGIDS
I:CX30GI,OMX Copenhagen Financials GI,indices,us,True,NasdaqGIDS
I:CX30PI,OMX Copenhagen Financials PI,indices,us,True,NasdaqGIDS
I:CX351010GI,OMX Copenhagen Real Estate Investment and Services GI,indices,us,True,NasdaqGIDS
I:CX351010PI,OMX Copenhagen Real Estate Investment and Services PI,indices,us,True,NasdaqGIDS
I:CX351020GI,OMX Copenhagen Real Estate Investment Trusts GI,indices,us,True,NasdaqGIDS
I:CX351020PI,OMX Copenhagen Real Estate Investment Trusts PI,indices,us,True,NasdaqGIDS
I:CX35GI,OMX Copenhagen Real Estate GI,indices,us,True,NasdaqGIDS
I:CX35PI,OMX Copenhagen Real Estate PI,indices,us,True,NasdaqGIDS
I:CX402020GI,OMX Copenhagen Household Goods and Home Construction GI,indices,us,True,NasdaqGIDS
I:CX402020PI,OMX Copenhagen Household Goods and Home Construction PI,indices,us,True,NasdaqGIDS
I:CX402030GI,OMX Copenhagen Leisure Goods GI,indices,us,True,NasdaqGIDS
I:CX402030PI,OMX Copenhagen Leisure Goods PI,indices,us,True,NasdaqGIDS
I:CX402040GI,OMX Copenhagen Personal Goods GI,indices,us,True,NasdaqGIDS
I:CX402040PI,OMX Copenhagen Personal Goods PI,indices,us,True,NasdaqGIDS
I:CX4020GI,OMX Copenhagen Consumer Products and Services GI,indices,us,True,NasdaqGIDS
